[2026-07-03T10:10:15.842Z] GET https://openreview.net/forum?id=ikrQWGgxYg → 307 (266ms, ?B)
[2026-07-03T10:13:33.231Z] GET https://r.bing.com/rp/uceaWoHkRefVM5EK1cFT2TcyRm0.br.js → 200 (?ms, 912B)
[2026-07-03T10:13:33.231Z] GET https://r.bing.com/rp/AaMNMcbonPOvZZOl4Lx8-gy2CLQ.br.js → 200 (?ms, 484B)
[2026-07-03T10:13:33.231Z] GET https://r.bing.com/rp/dILjFnlu3tFtlz3D1HusK2wu9g8.br.js → 200 (1ms, 923B)
[2026-07-03T10:13:33.232Z] GET https://r.bing.com/rp/CnuSs8RGmjTsMT91VsxGzD6pvXs.br.js → 200 (1ms, 975B)
[2026-07-03T10:13:33.233Z] GET https://r.bing.com/rp/fRSNKQanUHk53F1a1Bi8UA71Qt4.br.js → 200 (?ms, 289B)
[2026-07-03T10:13:33.233Z] GET https://r.bing.com/rp/DR3HSCOIEFQKTsP_w1z3exhqKIw.br.js → 200 (?ms, 833B)
[2026-07-03T10:13:33.234Z] GET https://r.bing.com/rp/xcXoIIPNYmJF-EYrsQBDlqHo36g.br.js → 200 (?ms, 903B)
[2026-07-03T10:13:33.234Z] GET https://r.bing.com/rp/ERxD1rq0Xd7Fewx2Ys6cWhWRMmk.br.js → 200 (?ms, 425B)
[2026-07-03T10:13:33.235Z] GET https://r.bing.com/rp/sJ3s4CcWssN1-yBhgYXI5ztX9tU.br.js → 200 (?ms, 1357B)
[2026-07-03T10:13:33.235Z] GET https://r.bing.com/rp/Ytxs5tpnCZO__xIrhWwJA-yGHZM.br.js → 200 (1ms, 2704B)
[2026-07-03T10:13:33.236Z] GET https://r.bing.com/rs/6r/lx/nj/x-x_v9X2pwR9AlcQef28REZvCsY.js?or=w → 200 (?ms, 597B)
[2026-07-03T10:13:33.236Z] GET https://r.bing.com/rp/lLk8XmbdNzzlnPRzVzDhaF9yjqw.br.js → 200 (?ms, 824B)
[2026-07-03T10:13:33.236Z] GET https://www.bing.com/images/sbi?mmasync=1&ig=D2A9DDF0F8B649E1800971D83FC18CAD&iid=.5094&ptn=Web&ep=0&iconpl=1&ajaxreq=1 → 200 (48ms, 70012B)
[2026-07-03T10:13:33.236Z] GET https://r.bing.com/rp/Ass0FROa2e9YKJimHNSYJXacvKI.br.js → 200 (1ms, 438B)
[2026-07-03T10:13:33.237Z] GET https://r.bing.com/rp/uYfKaCEKoUJO8QF1Vlmton1QU_Y.br.js → 200 (?ms, 5505B)
[2026-07-03T10:13:33.238Z] GET https://www.bing.com/instantsearch/getquerylist?query=%22reward%20hacking%20in%20self-i → 200 (47ms, 2B)
[2026-07-03T10:13:33.238Z] GET https://r.bing.com/rp/lkM7-j-6lj2mHueJugMSD2pY8kM.br.js → 200 (2ms, 401B)
[2026-07-03T10:13:33.240Z] GET https://r.bing.com/rp/Gyuq2bqitqDJM0BeAkbKXGlQXNw.br.js → 200 (?ms, 1274B)
[2026-07-03T10:13:33.240Z] GET https://r.bing.com/rp/n21aGRCN5EKHB3qObygw029dyNU.br.js → 200 (1ms, 1589B)
[2026-07-03T10:13:33.244Z] GET https://r.bing.com/rp/hSC2A2u1nPLBLKtx9YeXrNrijSw.br.js → 200 (1ms, 703B)
[2026-07-03T10:13:33.245Z] GET https://r.bing.com/rp/psgXZvzYJMEW2ydikIk493Va1d4.br.js → 200 (?ms, 1060B)
[2026-07-03T10:13:33.245Z] POST https://www.bing.com/rewardsapp/ncheader?ver=70321145&IID=SERP.5052&IG=D2A9DDF0F8B649E1800971D83FC18CAD&ajaxreq=1 → 200 (53ms, 1678B)
[2026-07-03T10:13:33.245Z] GET https://r.bing.com/rs/6r/wg/nj/nt6a1ZR520utsLoZmSYgwxdOPgI.js?or=w → 200 (?ms, 606B)
[2026-07-03T10:13:33.245Z] GET https://r.bing.com/rp/5L3iD467J3iJWEPwIjxlK0MMDpY.br.js → 200 (1ms, 1725B)
[2026-07-03T10:13:33.246Z] GET https://r.bing.com/rp/9Z2GyyGvsKSVNrmOMrTfcv8z_yQ.br.js → 200 (?ms, 34738B)
[2026-07-03T10:13:33.246Z] GET https://r.bing.com/rp/K_V1CARn2Q2lTs5njJKUvUkHyi4.br.js → 200 (?ms, 242B)
[2026-07-03T10:13:33.246Z] POST https://www.bing.com/rewardsapp/reportActivity?IG=D2A9DDF0F8B649E1800971D83FC18CAD&IID=SERP.5062&q=%22Reward+Hacking+in+Self-Improving+Code+Agents%22&ajaxreq=1 → 200 (98ms, ?B)
[2026-07-03T10:13:33.246Z] GET https://r.bing.com/rp/3eHIthF6R2e1ZRdN3zxkF_nk-6w.br.js → 200 (?ms, 2663B)
[2026-07-03T10:13:33.246Z] GET https://r.bing.com/rp/GSNeCa5XvtoP6jz0k5V172vRaQ8.br.js → 200 (?ms, 229B)
[2026-07-03T10:13:33.247Z] GET https://r.bing.com/rp/EAI2MpbgpapWy3f5CJ0mQ55YzkI.br.js → 200 (?ms, 2044B)
[2026-07-03T10:13:33.247Z] GET https://r.bing.com/rp/JTnIefOMiNK7DX11D7RY8i0_PKc.br.js → 200 (1ms, 219B)
[2026-07-03T10:13:33.248Z] GET https://r.bing.com/rp/_Bf8WbhrPNleVJdfG-L0A8nld9c.br.js → 200 (?ms, 412B)
[2026-07-03T10:13:33.248Z] GET https://r.bing.com/rp/75SIhjT7cikNAal0FuI8WHdzWa8.br.js → 200 (?ms, 962B)
[2026-07-03T10:13:33.248Z] GET https://r.bing.com/rp/mOy7YpeLJ3c40BBAFNUI6SmOUTY.br.js → 200 (?ms, 1039B)
[2026-07-03T10:13:33.249Z] GET https://r.bing.com/rp/svZ_IOsxbcKBhfYdHbrcvJl8_HY.br.js → 200 (?ms, 641B)
[2026-07-03T10:13:33.249Z] GET https://r.bing.com/rp/6mZmj1db42G_jniFgdT7MCvBgyA.br.js → 200 (?ms, 667B)
[2026-07-03T10:13:33.249Z] GET https://r.bing.com/rp/nHOlLJnFoS8pPI705ikfiw8Z_OI.br.js → 200 (?ms, 1408B)
[2026-07-03T10:13:33.249Z] GET https://r.bing.com/rp/npss_9tdJq98UAZWJkmncHMBuno.br.js → 200 (1ms, 706B)
[2026-07-03T10:13:33.250Z] GET https://r.bing.com/rp/TA5w4JZB_Bofmi4E2NA9kDEyusQ.br.js → 200 (?ms, 380B)
[2026-07-03T10:13:33.250Z] GET https://r.bing.com/rp/zlfm-hC70pZAs62UVTTl3KShKOE.br.js → 200 (?ms, 838B)
[2026-07-03T10:13:33.250Z] GET https://r.bing.com/rp/hAEVe25_jil71qxV8HNHEcjwOsk.br.js → 200 (?ms, 321B)
[2026-07-03T10:13:33.251Z] GET https://r.bing.com/rp/TQGiVJr4EQItARiXzy1vNtei-NQ.br.js → 200 (?ms, 1269B)
[2026-07-03T10:13:33.251Z] GET https://r.bing.com/rs/6r/lL/nj/EmG-XMIMCcq8zmcVBBO7jkFERAE.js?or=w → 200 (?ms, 655B)
[2026-07-03T10:13:33.251Z] GET https://r.bing.com/rp/uicSxtNwRiZ5PDW1nz4YbxCDn9o.br.js → 200 (?ms, 8698B)
[2026-07-03T10:13:33.252Z] GET https://r.bing.com/rp/zU-wzeTci_PmsyatZvTRjj8U0as.br.js → 200 (?ms, 687B)
[2026-07-03T10:13:33.252Z] GET https://r.bing.com/rp/9lDc-5GioHXIlloqoktr-XRpjXM.br.js → 200 (?ms, 11404B)
[2026-07-03T10:13:33.252Z] GET https://r.bing.com/rp/uy9dfMpN2aU6QWNDAHCmiFbmlJ4.br.js → 200 (1ms, 23127B)
[2026-07-03T10:13:33.254Z] GET https://r.bing.com/rp/pH9V7s80ZMl34uIM9Cxw_npsBus.br.js → 200 (1ms, 3646B)
[2026-07-03T10:13:33.255Z] GET https://r.bing.com/rp/CcMXS8Oo0OUnUE0LzYK9AFJ6la8.br.js → 200 (?ms, 1578B)
[2026-07-03T10:13:33.255Z] GET https://r.bing.com/rp/5aEuS71rmggDz7E1PQucIcL8xyc.br.js → 200 (1ms, 2275B)
[2026-07-03T10:13:33.256Z] GET https://r.bing.com/rp/-ICpNDkT9Y-AM9LUhR49rNhH2oo.br.js → 200 (?ms, 377B)
[2026-07-03T10:13:33.256Z] GET https://r.bing.com/rp/O-ejpxJOK4ur1-qUtpPRk7Z6wj0.br.js → 200 (?ms, 678B)
[2026-07-03T10:13:33.256Z] GET https://r.bing.com/rp/4a2l6ts7ENpX5gGW0kp5U2iD6h8.br.js → 200 (?ms, 1495B)
[2026-07-03T10:13:33.256Z] GET https://r.bing.com/rp/eKvcHdnNwo1WcxoSioV4ztnfZk8.br.js → 200 (78ms, 2683B)
[2026-07-03T10:13:33.290Z] GET https://r.bing.com/rp/lwgCOY8rCo0Ub0btSshwRlT9HWI.br.js → 200 (81ms, ?B)
[2026-07-03T10:13:33.290Z] GET https://r.bing.com/rp/ulJ3ckR0YcGpvIX6xhO4prJhEQQ.br.js → 200 (81ms, ?B)
[2026-07-03T10:13:33.290Z] GET https://r.bing.com/rp/fdVZU4ttbw8NDRm6H3I5BW3_vCo.svg → 200 (79ms, ?B)
[2026-07-03T10:13:33.290Z] GET https://r.bing.com/rp/4L4QdyjTv0HYE2Ig2ol9eYoqxg8.svg → 200 (80ms, ?B)
[2026-07-03T10:13:33.290Z] GET https://r.bing.com/rp/UusW4P7f5q9mXctgEuZhyIziufA.svg → 200 (80ms, ?B)
[2026-07-03T10:13:33.290Z] GET https://r.bing.com/rp/4A9D07RlW6M7gPmPQQydX3khDJc.svg → 200 (79ms, ?B)
[2026-07-03T10:13:33.298Z] GET https://r.bing.com/rs/4t/3T/cir3,cc,nc/inKqjZb7BBrOYwHLzCiWzAwJAZs.css?or=w → 200 (80ms, ?B)
[2026-07-03T10:13:33.298Z] GET https://r.bing.com/rs/4t/44/cc,nc/SfJ6raSq1fhuhhfFXPVdwEdJvkY.css?or=w → 200 (80ms, ?B)
[2026-07-03T10:13:33.298Z] GET https://r.bing.com/rs/4t/3e/cc,nc/RxnQtSv3YDXTp2Pi1BT-ojVQhss.css?or=w → 200 (81ms, ?B)
[2026-07-03T10:13:33.298Z] GET https://r.bing.com/rs/4t/3W/cir3,cc,nc/eyf7iYpkU1E7D0Itcc4XVcbdbLc.css?or=w → 200 (81ms, ?B)
[2026-07-03T10:13:33.298Z] GET https://r.bing.com/rp/MFCea3lBZtF5AAN0Slj6qpivo78.br.js → 200 (81ms, ?B)
[2026-07-03T10:13:33.335Z] GET https://r.bing.com/rp/0J47_h3CrL7lOTh2hkBM0lYDGbQ.br.css → 200 (?ms, 28092B)
[2026-07-03T10:13:33.335Z] GET https://r.bing.com/rp/plg8Vjg73xWgvghRRhfTuxFRKVk.br.js → 200 (?ms, 905B)
[2026-07-03T10:13:33.335Z] GET https://r.bing.com/rp/-2EVJNDwymhr08bVch00GwpjiDA.br.js → 200 (1ms, 2016B)
[2026-07-03T10:13:33.341Z] POST https://www.bing.com/web/xlsc.aspx?dl=1&f=8 → 204 (23ms, ?B)
[2026-07-03T10:13:33.341Z] GET https://www.bing.com/search?q=%22Reward+Hacking+in+Self-Improving+Code+Agents%22&rdr=1&rdrig=D2A9DDF0F8B649E1800971D83FC18CAD → 200 (64ms, 73400B)
[2026-07-03T10:13:33.342Z] GET https://r.bing.com/rp/Rmlva33Lc94LFS7S3bqbs5OkPUg.br.js → pending (?ms, ?B)
[2026-07-03T10:13:33.342Z] GET https://r.bing.com/rp/F9ya6E3sghxzDhnC7u30wctxmxI.br.js → pending (?ms, ?B)
[2026-07-03T10:13:33.342Z] GET https://r.bing.com/rp/sP3_5NdWuKDEyanxUN44BAoM0E0.br.js → pending (?ms, ?B)
[2026-07-03T10:13:33.343Z] GET https://www.bing.com/fd/auth/signin/v2?action=interactive&isSilent=true → 302 (42ms, ?B)
[2026-07-03T10:13:33.345Z] GET https://www.bing.com/fd/ls/l?IG=D2A9DDF0F8B649E1800971D83FC18CAD&CID=359F1D95FC11679E271D0A1EFDED6652&Type=Event.PPT&DATA={%22S%22:1189,%22E%22:1328,%22T%22:0,%22I%22:0,%22N%22:{},%22M%22:{}}&P=SERP&DA=PUSE01&dl=5 → 200 (28ms, ?B)
[2026-07-03T10:13:33.385Z] GET https://login.microsoftonline.com/consumers/oauth2/v2.0/authorize?client_id=077c9b95-2f57-4442-8872-134fcc08fcb3&redirect_uri=https%3A%2F%2Fwww.bing.com%2Fidentity%2Fidtokenv2&response_type=code&prompt=none&scope=openid%20profile%20email%20offline_access&code_challenge=fTvzdmXjbIDKvklbk1PCOIkT_boADE1Qzhd7I9ee3xM&code_challenge_method=S256&response_mode=form_post&nonce=639186704133684727.NzM5MTQ3NDItNTFjYS00NmIzLWJjOWYtNGJmZmRlNDFkNjQxMjM0MjFjMTItM2NmZS00NDhiLWI5MmMtMTA2NWFjZWQ1NjM4&client_info=1&x-client-brkrver=IDWeb.4.1.1.0&siwa=1&siwg=1&state=CfDJ8A8rLfEh4ZdMhJ19YNJ4FtSjaXTPjjRjBOBFZtPdbe9ctleVyUH3-BZONzk44VuC7RwT_d__BIA1PHOHRfIb1U605V2Y7SkxXp4twOKkcr1Ma-Mlim8fXR6P2NcHGWgk2WaPjkTrKaaOWFKZ7FTq9qUXiQTRb-5E0sTL_qEjptohKL2d46i_582Bpxn7C-ylZ3r7mLsNM6KWv0z2bcohvhXZzClwLR5TAYmz1Djs_SqXQyuWpXY3RH3CDE3AJGGCInCW6pxEq3A1ozNM6WSk6LMqDNHGR2t0rYYfrFunlIdNhz08AT9eO5kXtWJgblsB5ttABvjb2XMW54Wm7-mfpYRFua0R6wayHNHhH3LjDxBPdImHJuHVjhhyvs9nbVxlPDq4lM1PF8HW8dtXXlH6GPSGWvonjtq7wtCiKiVb1LJg7gmShejiWOBxLituRGFH3g&x-client-SKU=ID_NET10_0&x-client-ver=8.15.0.0 → pending (?ms, ?B)
[2026-07-03T10:13:33.414Z] POST https://www.bing.com/web/xlsc.aspx?dl=1&f=8 → pending (?ms, ?B)
[2026-07-03T10:13:33.415Z] POST https://www.bing.com/web/xlsc.aspx?dl=1&f=8 → pending (?ms, ?B)
[2026-07-03T10:13:33.415Z] POST https://www.bing.com/web/xlsc.aspx?dl=1&f=8 → pending (?ms, ?B)
[2026-07-03T10:13:33.418Z] GET https://r.bing.com/rs/5T/4A/cc,nc/dHh0YRAf6hmaCYSPwqut3Z1i8AA.css?or=w → 200 (?ms, 42B)
[2026-07-03T10:13:33.418Z] GET https://r.bing.com/rs/5T/4d/cc,nc/SfR2Wg95CO-qcoM_waKy0GTC1lA.css?or=w → 200 (?ms, 1180B)
[2026-07-03T10:13:33.418Z] GET https://r.bing.com/rs/5T/4w/cc,nc/bv63bAj6cNRe_Oi1ctzmAcJYn4Y.css?or=w → 200 (120ms, 199B)
[2026-07-03T10:13:33.418Z] GET https://r.bing.com/rs/4/11/cc,nc/HRXc0Ol4mny16Z0L2YjjdOUNhJI.css?or=w → 200 (?ms, 1398B)
[2026-07-03T10:13:33.418Z] GET https://r.bing.com/rs/4/15/cc,nc/XY1jJ6klaUWi4F3_c_4HR_oQdGE.css?or=w → 200 (?ms, 49B)
[2026-07-03T10:13:33.418Z] GET https://r.bing.com/rs/4/19/cc,nc/m6GZivkZTxxG1Uz__10V98VUSi0.css?or=w → 200 (1ms, 83B)
[2026-07-03T10:13:33.419Z] GET https://r.bing.com/rs/4/1p/cc,nc/dpaXuSJlaIdMQpQGH2UEsBGB_W0.css?or=w → 200 (?ms, 137B)
[2026-07-03T10:13:33.419Z] GET https://r.bing.com/rs/4/bH/cc,nc/KGkGR9O_9-_z3gmjZgc_n5ed54k.css?or=w → 200 (?ms, 41B)
[2026-07-03T10:13:33.419Z] GET https://r.bing.com/rs/4/cj/cc,nc/ra8pg6BSE7Mw5MI3_aBRhW_HwtM.css?or=w → 200 (?ms, 58B)
[2026-07-03T10:13:33.419Z] GET https://r.bing.com/rs/4/cl/cc,nc/zSceO6IS0K6V2RMeAWIyJ9FAPvg.css?or=w → 200 (?ms, 543B)
[2026-07-03T10:13:33.419Z] GET https://r.bing.com/rs/4/cr/cc,nc/4R7adfHf6e8rieniGCddPNsyHBI.css?or=w → 200 (1ms, 367B)
[2026-07-03T10:13:33.420Z] GET https://r.bing.com/rs/4/fd/cc,nc/RkpQSVjJoNS307YmBaqAKKAl5eM.css?or=w → 200 (?ms, 252B)
[2026-07-03T10:13:33.420Z] GET https://r.bing.com/rp/mMJ0CUkwyy0mI6mvMF0oBcc6tts.br.css → 200 (?ms, 663B)
[2026-07-03T10:13:33.420Z] GET https://r.bing.com/rb/5V/cc,nc/v-ink1ufdbbEmWQ3BU82QC8scyg.css?bu=AYEL&or=w → 200 (?ms, 1627B)
[2026-07-03T10:13:33.420Z] GET https://r.bing.com/rb/5V/cc,nc/wlO4TSp30X_-acjYhMjsnKH_mJ8.css?bu=IWdnqwfZB2fpB5AI1gjdCPAIZ2ePCq4NxQ1nrw7iD2dngA6jBKYEZ0mOAbkDZ_AZkxpnZ7QD&or=w → 200 (2ms, 26851B)
[2026-07-03T10:13:33.422Z] GET https://r.bing.com/rp/vphmvifmlDJFSop-XZMQJ_Z4Ji4.br.css → 200 (?ms, 943B)
[2026-07-03T10:13:33.422Z] GET https://r.bing.com/rb/5V/cir3,cc,nc/Ah80tPsxKvz_2daka5g5MQXi-5Q.css?bu=EOcQ4hGvEroS9RLSE8sUzhTJFaYVnhKDEWfzFGdn&or=w → 404 (4ms, ?B)
[2026-07-03T10:13:33.422Z] GET https://r.bing.com/rs/5T/3d/cc,nc/SxXkarLThNItIjv1QYI-2ahPJZk.css?or=w → 200 (?ms, 733B)
[2026-07-03T10:13:33.422Z] GET https://r.bing.com/rb/5T/cir3,cc,nc/N8FJYCXTJjwLRbnIWKEJEbHzkMg.css?bu=BdgVtRXnFfAWhQE&or=w → 200 (?ms, 3425B)
[2026-07-03T10:13:33.422Z] GET https://r.bing.com/rs/5T/v9/cir3,cc,nc/Ju-iRsuNTMJSTYgH7j8xxJCnKwA.css?or=w → 200 (?ms, 193B)
[2026-07-03T10:13:33.422Z] GET https://r.bing.com/rp/sYefotpYMNWzb_He9_CKuZS3Nug.br.css → 200 (?ms, 95B)
[2026-07-03T10:13:33.422Z] GET https://r.bing.com/rp/aWcvNmbBScgv7y8smTMInr1pX1k.br.css → 200 (1ms, 231B)
[2026-07-03T10:13:33.423Z] GET https://r.bing.com/rp/P68qqihpJ0EuLD585j2v2bfV3bM.br.css → 200 (?ms, 538B)
[2026-07-03T10:13:33.423Z] GET https://r.bing.com/rs/5T/vq/cir3,cc,nc/nsKWsMM3sj4dyhAhPzJlUbOFJzw.css?or=w → 200 (?ms, 679B)
[2026-07-03T10:13:33.423Z] GET https://r.bing.com/rs/5T/bj/cc,nc/dasqSyz63ykXo1rNdXhKeVgJuLE.css?or=w → 200 (?ms, 948B)
[2026-07-03T10:13:33.423Z] GET https://r.bing.com/rb/5T/cir3,cc,nc/YOQWLL8b80COTRaRTUsUgyMu24A.css?bu=ApQYsBg&or=w → 200 (?ms, 5499B)
[2026-07-03T10:13:33.423Z] GET https://r.bing.com/rp/4PNPeKhdkXroGBUF4pWtVwUpXZg.br.css → 200 (?ms, 1618B)
[2026-07-03T10:13:33.423Z] GET https://r.bing.com/rp/wo6buArPgY0EkkAhbMc7EoHe4fQ.br.css → 200 (?ms, 668B)
[2026-07-03T10:13:33.423Z] GET https://r.bing.com/rs/5T/1qU/cc,nc/cQK6YehKAp_nCVfrmuIKwRzzWMc.css?or=w → 200 (?ms, 124B)
[2026-07-03T10:13:33.424Z] GET https://r.bing.com/rs/2G/N/cc,nc/HUEH797DIe8z-cwNfE6VHV9W4FI.css?or=w → 200 (?ms, 1866B)
[2026-07-03T10:13:33.424Z] GET https://r.bing.com/rs/4s/h1/cc,nc/-uwPpvSfLsFhfo2sT-v3U1uH3Xo.css?or=w → 200 (?ms, 2714B)
[2026-07-03T10:13:33.424Z] GET https://r.bing.com/rp/wczR3URZR4-oWjjc5idYK8_hr54.br.css → 200 (?ms, 932B)
[2026-07-03T10:13:33.424Z] GET https://r.bing.com/rp/QA01mMR8jFPRQt-lGbR2aB5c8N8.br.css → 200 (?ms, 646B)
[2026-07-03T10:13:33.424Z] GET https://r.bing.com/rb/5T/cc,nc/KhxTiUB5iQv5snGvKlH322cQ66o.css?bu=BIUB1BfPF8UX&or=w → 200 (?ms, 376B)
[2026-07-03T10:13:33.424Z] GET https://r.bing.com/rs/5T/1mB/cc,nc/pHmOVEqTZHoRq6L52AVyBujQxGU.css?or=w → 200 (?ms, 161B)
[2026-07-03T10:13:33.424Z] GET https://r.bing.com/rs/5T/1lZ/cc,nc/9FNAH2FDxWtpqARABkKgIPJjKX0.css?or=w → 200 (?ms, 219B)
[2026-07-03T10:13:33.424Z] GET https://r.bing.com/rs/5T/1hx/cc,nc/d3MKWhpO9CLwpaouWQFhEfFRkC4.css?or=w → 200 (1ms, 238B)
[2026-07-03T10:13:33.425Z] GET https://r.bing.com/rs/5T/1hl/cir3,cc,nc/lANMik3NlfVUQCBcZ3iigLENyxc.css?or=w → 200 (?ms, 1940B)
[2026-07-03T10:13:33.425Z] GET https://r.bing.com/rs/5T/1hD/cir3,cc,nc/bmw-a2aAilQKEULUrrp-mZjCL20.css?or=w → 200 (?ms, 489B)
[2026-07-03T10:13:33.425Z] GET https://r.bing.com/rs/5T/pq/cir3,cc,nc/uo8l_8vMv_prnO2OFOIn62NKK9I.css?or=w → 200 (?ms, 44B)
[2026-07-03T10:13:33.425Z] GET https://r.bing.com/rs/5T/1lC/cc,nc/vz6dRcgrs5SJNxKwOJOuzho628c.css?or=w → 200 (?ms, 110B)
[2026-07-03T10:13:33.425Z] GET https://r.bing.com/rp/sd09ZoqYFtYgki8gbUcaMRzc1N4.br.css → 200 (?ms, 85B)
[2026-07-03T10:13:33.425Z] GET https://r.bing.com/rp/FKS192HHDePhRBlTY1nt1-W0c_Q.br.css → 200 (?ms, 1319B)
[2026-07-03T10:13:33.425Z] GET https://www.bing.com/rp/G4zs3GwQ49RV2fotjF7gr1LGo2k.br.js → 200 (?ms, 36228B)
[2026-07-03T10:13:33.426Z] GET https://r.bing.com/rp/b0wb-PPG5V2NYLlQshXcY-UkPwk.br.js → 200 (?ms, 24256B)
[2026-07-03T10:13:33.426Z] GET https://r.bing.com/rs/5T/uk/cir3,cc,nc/NA01FcDoQNBG4hrb0M_2gwXhWHc.css?or=w → 200 (?ms, 3813B)
[2026-07-03T10:13:33.530Z] GET https://r.bing.com/rs/4/7/cc,nc/subLxTb7u3F7TIT50B66H1QD28I.css?or=w → 200 (?ms, 346B)
[2026-07-03T10:13:33.530Z] GET https://r.bing.com/rs/4/f/cc,nc/wgFVGa7g8sfe_ycPGGR-qspJzv8.css?or=w → 200 (1ms, 97B)
[2026-07-03T10:13:33.531Z] GET https://r.bing.com/rs/4/p/cc,nc/XNzamTTrJtRNh2HS09eCNoFGHk4.css?or=w → 200 (?ms, 373B)
[2026-07-03T10:13:33.531Z] GET https://r.bing.com/rs/4/X/cc,nc/X4bDwurSJyqY-DKKAjIsTHBDoGw.css?or=w → 200 (?ms, 3532B)
[2026-07-03T10:13:33.532Z] GET https://r.bing.com/rs/4/Z/cc,nc/cUG38_RNQ36D7zDaC9NTOlMu83w.css?or=w → 200 (?ms, 47B)
[2026-07-03T10:13:33.532Z] GET https://r.bing.com/rs/4/4H/cc,nc/nI08w6N8jhrY2wDSytZ2AC7UgSA.css?or=w → 200 (?ms, 2363B)
[2026-07-03T10:13:33.532Z] GET https://r.bing.com/rs/4/4L/cc,nc/2JbRhA4tc8Dwn6W_bLgFHDTDo1o.css?or=w → 200 (?ms, 1234B)
[2026-07-03T10:13:33.532Z] GET https://r.bing.com/rs/4/4V/cc,nc/_ugksdJLaoxUEvsa8alT4BTM5NI.css?or=w → 200 (?ms, 6039B)
[2026-07-03T10:13:33.533Z] GET https://r.bing.com/rs/4/5r/cc,nc/1NXA4uXFrexLs_h5hFOoFwCXQvE.css?or=w → 200 (?ms, 2130B)
[2026-07-03T10:13:33.533Z] GET https://r.bing.com/rs/4/bx/cc,nc/mcCrZWz3NY5gjJewmcPIkLZ3h5c.css?or=w → 200 (?ms, 376B)
[2026-07-03T10:13:33.533Z] GET https://r.bing.com/rs/4/bB/cc,nc/DqyoN9ve4F95kcuTmzWN4ugdtaY.css?or=w → 200 (?ms, 1908B)
[2026-07-03T10:13:33.533Z] GET https://r.bing.com/rs/4/bF/cc,nc/aQpM49nLjBZOa7Hv5tE5F2T06y4.css?or=w → 200 (?ms, 45B)
[2026-07-03T10:13:33.533Z] GET https://r.bing.com/rs/4/bL/cc,nc/Gi5outXoe5_J3R_zgxEjzv9uu7o.css?or=w → 200 (1ms, 95B)
[2026-07-03T10:13:33.534Z] GET https://r.bing.com/rs/4/bN/cc,nc/V-vQwNTizuJEc03TGIkO2Lja8Xg.css?or=w → 200 (?ms, 190B)
[2026-07-03T10:13:33.534Z] GET https://r.bing.com/rs/4/bX/cc,nc/nhGxCCiZWVyh7cmBIQhGY2zde7o.css?or=w → 200 (?ms, 626B)
[2026-07-03T10:13:33.534Z] GET https://r.bing.com/rs/4/cd/cc,nc/2ms6PozTyQH0w_c-77AHT7rZZfI.css?or=w → 200 (1ms, 462B)
[2026-07-03T10:13:33.535Z] GET https://r.bing.com/rs/4/ij/cc,nc/x49L2j72FppcfdX2pwL2vqpnObg.css?or=w → 200 (?ms, 1070B)
[2026-07-03T10:13:33.535Z] GET https://r.bing.com/rs/4/il/cc,nc/SMoyWwBk7AmKoO-r86uLLL9IdgU.css?or=w → 200 (?ms, 1074B)
[2026-07-03T10:13:33.535Z] GET https://r.bing.com/rs/4/ir/cc,nc/c3lIa0HUZaz7XLMDar_ubnie80g.css?or=w → 200 (?ms, 2556B)
[2026-07-03T10:13:33.535Z] GET https://r.bing.com/rs/4/j5/cc,nc/NuLs3-4BKxHwNxeEOvcShsTFH6Y.css?or=w → 200 (?ms, 3343B)
[2026-07-03T10:13:33.536Z] GET https://r.bing.com/rs/4/pL/cc,nc/qKG05WI44bkdWuSvR64m-KDTmgY.css?or=w → 200 (?ms, 827B)
[2026-07-03T10:13:33.536Z] GET https://r.bing.com/rs/4/pN/cc,nc/kuNkCBJ8oJzWc4USu6ZS8EBn5JA.css?or=w → 200 (?ms, 2640B)
[2026-07-03T10:13:33.536Z] GET https://r.bing.com/rs/5T/4D/cc,nc/VZoFV9s35xjYakNRNUAa5xixDmY.css?or=w → 200 (1ms, 43B)
[2026-07-03T10:13:33.537Z] GET https://r.bing.com/rp/cfi8m8a3oAKZHJip_yZfJmMyyfc.br.css → 200 (72ms, 740B)
[2026-07-03T10:13:33.537Z] GET https://challenges.cloudflare.com/turnstile/v0/api.js → 302 (1ms, ?B)
[2026-07-03T10:13:33.537Z] GET https://r.bing.com/rp/eak_FCgBpqskOiPX4Wwovili9-g.br.js → 200 (?ms, 569B)
[2026-07-03T10:13:33.537Z] GET https://r.bing.com/rp/C_c5gjtK4f01O4LfPUZBkQROMF4.br.js → 200 (?ms, 385B)
[2026-07-03T10:13:33.537Z] GET https://r.bing.com/rp/7xJHoaPMPrE8RaLHLYedT4Q20b0.br.js → 200 (?ms, 480B)
[2026-07-03T10:13:33.537Z] GET https://r.bing.com/rp/FIrq4n7XJcH-bxJlHvalz0nETAA.br.js → 200 (?ms, 128B)
[2026-07-03T10:13:33.538Z] GET https://challenges.cloudflare.com/turnstile/v0/b/80a697ecdece/api.js → 200 (3ms, 70745B)
[2026-07-03T10:13:33.540Z] GET https://r.bing.com/rp/EX_mgILPdYtFnI-37m1pZn5YKII.png → 200 (?ms, 7605B)
[2026-07-03T10:13:33.612Z] GET https://r.bing.com/rp/0J47_h3CrL7lOTh2hkBM0lYDGbQ.br.css → 200 (1ms, 28092B)
